username,rating,comment
t*****6,5,Taste good! Fast delivery. Highly recommended seller in shopee. This is my several repeat order.
e*****5,5,"Fast delivery and received in good, repeat orders many times👍🏻👍🏻👍🏻"
hooihoonchan,5,Speedy delivery and product received in good condition...
s*****u,5,Nice seller service. Nice to eat and yummy. Good product quality.
2jvogue.com,5,Items wrap well and receive in good condition. Have been purchase this seller several times.
y*****n,5,"Parcel was wrapped in proper way and received in good condition. Overall satisfied with  purchase experience, recommend, thanks seller."
ongyeancheng,2,"Delivery to wrong house 
feedback to seller 
Seller just ask refer to proof photo that all 😂
Quality- haven't each yet"
k*****g,5,"Taste:not yet taste , keeping for CNY
Quality:NA

Got a free bag , good as CNY gift 
Thank you seller 
Fast shipping too , 1 day"
s*****8,5,Received in good condition. Good packing. Good service by seller.
l*****e,5,"Received in good condition.
Repeat purchase.
Good for bun making."
s*****u,5,Nice product quality. Nice value for money. Good seller service.
h*****n,5,Ordered on 1/10. Received on 4/10. Quite fast. Haven't open yet
m*****8,5,Reasonable price pork floss and taste good too… but should improve on packaging and put in expiry date and production date
k*****a,5,Had been repeated ordering this meat floss. Really taste good
c*****7,5,Very fast delivery and in time for cny. Can't wait to taste it
mayn2206,5,Good value! Good Packaging! Will repeat order if Taste Good👍
t*****t,5,"Receive in good order. Great deal

Thanks Shopee, seller and courier"
xr7c5sblot,5,"repeating many times purchase from this seller, love the taste....but this round take 12 days to received😅 toooooo long"
ocsjenny,5,"Thank seller so much. Order received in good condition and well packed.  The pork floss is yummy, thank you for the good service."
